EndToEndId;DataHora;Valor;Moeda;Pagador_Nome;Pagador_CPF_CNPJ;Pagador_Banco;Recebedor_Nome;Recebedor_CPF_CNPJ;Recebedor_Banco;ChavePix_Utilizada;TipoChave;Descricao;Status;Anomalia
4539f721-b08e-4c37-adb7-191e2d4efae8;2025-08-18 14:40:56;1679.43;BRL;André das Neves;812.136.799-50;BTG Pactual;Dr. Noah da Luz;54.504.986/0001-45;Itaú Unibanco;user88@email.com;E-mail;Pagamento referente ao serviço 406;Pendente;0
d3afbaed-8dec-4d1d-9962-488eb5371735;2025-08-20 09:48:56;3283.14;BRL;Fernando da Rosa;190.783.631-33;Banco do Brasil;Vicente Cardoso;487.325.303-89;Itaú Unibanco;20.696.492/0001-28;CNPJ;Pagamento referente ao serviço 81;Pendente;0
75b76646-91f0-4d2d-9f73-3228a48f6291;2025-07-03 07:53:56;707.47;BRL;Laís Teixeira;955.366.611-90;Caixa Econômica Federal;Maria Sophia Freitas;826.334.978-14;Banco Pan;820.752.312-62;CPF;Pagamento referente ao serviço 397;Pendente;0
76deeec3-01ec-4b05-b833-3090c7489a06;2025-07-30 22:36:56;1167.0;BRL;Dra. Ana Sophia da Cruz;31.766.543/0001-19;Banco Original;Isadora Nogueira;28.691.839/0001-68;BTG Pactual;user2@email.com;E-mail;Pagamento referente ao serviço 708;Concluída;0
1c48350d-c1dd-4aad-9e7d-879b1899a08d;2025-07-18 00:20:56;3840.53;BRL;Cauã da Mota;463.725.232-48;BTG Pactual;Luana Santos;62.643.146/0001-55;BTG Pactual;35.219.894/0001-82;CNPJ;Pagamento referente ao serviço 822;Concluída;0
230fdb1e-3847-40c6-9ce5-57414911d974;2025-07-31 12:29:56;4263.63;BRL;Srta. Júlia Rezende;411.358.691-22;C6 Bank;Vinicius Lopes;655.589.919-75;Nubank;user964@email.com;E-mail;Pagamento referente ao serviço 754;Pendente;0
b1e1afdb-ae23-4fc4-85be-afd6e361f599;2025-07-22 03:31:56;1905.3;BRL;Davi Luiz Ferreira;60.828.439/0001-81;Bradesco;Dr. Enrico Monteiro;365.546.711-67;Nubank;18.123.754/0001-47;CNPJ;Pagamento referente ao serviço 398;Estornada;0
906018c4-de65-4bfa-b806-12cbe778b038;2025-08-06 21:59:56;4893.42;BRL;Amanda Rodrigues;70.701.279/0001-19;Caixa Econômica Federal;Maria Araújo;63.890.786/0001-38;Nubank;687.431.534-14;CPF;Pagamento referente ao serviço 552;Estornada;0
68fc72ae-63d6-4892-bfd3-d711eafca0c0;2025-06-27 08:29:56;1332.22;BRL;Breno Gonçalves;49.674.233/0001-16;Banco Original;Maria Julia Barros;927.702.199-43;Banco Safra;237.270.885-33;CPF;Pagamento referente ao serviço 384;Pendente;0
3570b121-c2aa-4c96-98c9-4837a531e45f;2025-08-18 15:13:56;3793.19;BRL;Vinicius Souza;153.256.402-68;Caixa Econômica Federal;Marcela Novaes;905.230.238-62;Bradesco;239.655.319-76;CPF;Pagamento referente ao serviço 274;Concluída;0
71cfbcc7-c4a5-45db-a051-90f02f97be3a;2025-08-11 08:05:56;2957.16;BRL;Daniel Ribeiro;67.289.825/0001-77;Caixa Econômica Federal;João Gabriel Araújo;185.175.461-89;C6 Bank;user1@email.com;E-mail;Pagamento referente ao serviço 849;Estornada;0
0a08e014-ec1f-4e6b-96af-41a2d38a3e8a;2025-08-08 01:12:56;3929.37;BRL;Dr. Lorenzo Duarte;24.668.982/0001-36;C6 Bank;Srta. Melissa Gomes;80.822.558/0001-60;Caixa Econômica Federal;5b8e76c7-4fc9-4f00-a33c-5c7079feffce;Chave Aleatória;Pagamento referente ao serviço 142;Estornada;0
9520dc1d-891e-4551-be51-4e155847f83e;2025-07-03 12:11:56;4118.82;BRL;Gabrielly Novaes;95.413.373/0001-36;Bradesco;Alexandre da Costa;19.306.355/0001-84;Caixa Econômica Federal;44085a9d-5de9-4205-9ea6-cd51f06af24c;Chave Aleatória;Pagamento referente ao serviço 56;Pendente;0
a7a8b53e-9f52-4941-8b08-db9f74b06351;2025-07-26 17:09:56;1390.12;BRL;Helena Peixoto;296.753.559-51;Banco Inter;Lavínia da Rosa;75.226.700/0001-15;Banco Pan;+555791212-2578;Telefone;Pagamento referente ao serviço 983;Concluída;0
f42f8041-9782-46c8-895b-ae14e082c040;2025-08-01 08:40:56;289.06;BRL;Manuela Correia;525.103.955-62;Itaú Unibanco;João Guilherme da Paz;19.825.733/0001-79;Banco Pan;user37@email.com;E-mail;Pagamento referente ao serviço 518;Concluída;0
3a755145-a8e6-4ee4-b583-1f5ad11f0d3d;2025-07-28 19:13:56;4098.72;BRL;Thiago da Paz;54.413.621/0001-93;Banco Original;Arthur Moreira;622.883.513-66;Nubank;64.517.460/0001-70;CNPJ;Pagamento referente ao serviço 981;Estornada;0
037a3cad-3ccf-4da4-b1af-f763af1c56e7;2025-07-21 10:24:56;2971.84;BRL;Benício Fernandes;182.737.963-23;Banco Pan;Ana Julia Almeida;586.292.836-54;Itaú Unibanco;87e0d918-244e-4539-91a8-26088d690b6d;Chave Aleatória;Pagamento referente ao serviço 501;Estornada;0
04b772a5-16e3-48f3-b1f7-dd64f1bfe742;2025-08-13 00:39:56;962.51;BRL;Isaac Campos;233.329.885-36;Banco Pan;Brenda Santos;24.531.103/0001-53;Nubank;c17470b8-213d-405d-bbfe-2b80d2044154;Chave Aleatória;Pagamento referente ao serviço 360;Estornada;0
4522996c-b350-4216-b3fa-a91f500facfe;2025-07-05 03:39:56;2363.07;BRL;Ian Rezende;889.721.597-73;Nubank;Rodrigo Rezende;14.758.427/0001-57;Banco Pan;+558697779-9089;Telefone;Pagamento referente ao serviço 251;Estornada;0
7fee6d29-2a52-4276-ab5a-edd24d9b1267;2025-07-21 02:56:56;3367.69;BRL;Levi Silveira;87.574.603/0001-80;Bradesco;Sophia Azevedo;968.658.305-24;Nubank;96.552.173/0001-56;CNPJ;Pagamento referente ao serviço 690;Pendente;0
356c45a8-3adf-44dc-a2fd-3e22d96b089f;2025-07-18 01:30:56;4672.78;BRL;Marcela Vieira;102.931.340-91;Banco Safra;Milena Melo;46.772.886/0001-55;Santander Brasil;user668@email.com;E-mail;Pagamento referente ao serviço 348;Pendente;0
32dd6dc9-9dd1-48ea-88f5-905116572f82;2025-07-23 19:05:56;3468.2;BRL;Marina Silva;247.644.787-72;Nubank;Pietro Costela;635.754.208-46;Santander Brasil;daba1386-b982-41a1-b56e-c555120b06f3;Chave Aleatória;Pagamento referente ao serviço 595;Estornada;0
6eace8cf-c7e5-4a7c-9e94-26caaa213858;2025-07-30 07:25:56;104.8;BRL;Maria Eduarda Freitas;77.591.778/0001-92;Santander Brasil;Marcos Vinicius Peixoto;91.968.567/0001-71;Banco Inter;c61ac194-2ffc-4e63-b05c-16ac59087fa8;Chave Aleatória;Pagamento referente ao serviço 649;Pendente;0
043d99a1-6702-45b4-beb5-353cd2138432;2025-07-23 01:40:56;4950.69;BRL;Júlia Gomes;49.540.776/0001-40;C6 Bank;Vitor Gabriel Moura;15.754.807/0001-60;BTG Pactual;user69@email.com;E-mail;Pagamento referente ao serviço 447;Estornada;0
3642062c-0c69-4aa1-b5fa-f5ca9e0b8685;2025-07-03 07:36:56;2836.5;BRL;Alice da Rosa;455.115.626-70;Banco Pan;Ryan da Costa;564.871.663-62;Itaú Unibanco;16.962.144/0001-10;CNPJ;Pagamento referente ao serviço 322;Estornada;0
6f859414-d026-4d36-9f6b-ca034afc4d51;2025-08-08 20:45:56;1015.19;BRL;Ana Lívia Oliveira;341.763.917-54;Banco Original;Vitor Santos;228.146.426-33;Santander Brasil;user852@email.com;E-mail;Pagamento referente ao serviço 257;Estornada;0
2596a268-2d4d-457d-a7a3-f81fcc9d0789;2025-08-15 07:30:56;4957.15;BRL;Emanuel das Neves;42.171.555/0001-94;Caixa Econômica Federal;Leonardo Alves;584.974.476-56;Banco Original;37.359.285/0001-86;CNPJ;Pagamento referente ao serviço 46;Concluída;0
0afeb74b-3052-46c9-9ae8-a09d682b5b05;2025-07-09 11:49:56;1113.35;BRL;Lucas Nascimento;85.896.112/0001-39;Itaú Unibanco;Caio das Neves;783.809.809-43;Banco do Brasil;user683@email.com;E-mail;Pagamento referente ao serviço 86;Concluída;0
4fb6ebdc-e64d-41f6-820f-a94d6536c1f5;2025-07-19 16:03:56;3672.46;BRL;João Felipe da Cunha;591.264.851-96;BTG Pactual;Bruna Silveira;99.403.736/0001-61;Caixa Econômica Federal;user2@email.com;E-mail;Pagamento referente ao serviço 719;Concluída;0
119b5dec-aeb4-467c-badc-1f02b2750bc8;2025-06-26 05:59:56;1477.33;BRL;Pedro Lucas Ferreira;983.860.610-11;Itaú Unibanco;Emanuel Peixoto;75.298.770/0001-75;Santander Brasil;e5b44ec9-417c-4264-a01b-e4fced355860;Chave Aleatória;Pagamento referente ao serviço 417;Estornada;0
d4ff0fbf-3d42-49a4-8ec2-398999b93911;2025-07-06 13:53:56;4037.76;BRL;Luiz Fernando Cardoso;35.933.751/0001-97;Banco Pan;Ana Laura Aragão;258.308.746-18;C6 Bank;399.490.936-18;CPF;Pagamento referente ao serviço 287;Pendente;0
2cb06555-0399-4fac-bbe3-a99f716d0acd;2025-08-12 11:57:56;2423.12;BRL;Sr. Igor Rezende;79.609.696/0001-33;Caixa Econômica Federal;Juan Castro;99.521.836/0001-83;Banco do Brasil;+558391621-6763;Telefone;Pagamento referente ao serviço 914;Concluída;0
cb8ca091-3a39-4129-a783-fdf0a9e25384;2025-07-10 00:30:56;380.98;BRL;Theo da Rosa;39.805.404/0001-50;Banco Inter;Nicolas Castro;171.237.681-98;Banco do Brasil;31e2fde9-2e81-4c41-92f7-f0214000de9d;Chave Aleatória;Pagamento referente ao serviço 238;Concluída;0
9a67f058-ba6c-4c32-af84-bcf714d8da29;2025-07-17 22:30:56;4719.12;BRL;João da Rocha;307.769.817-90;Nubank;Camila Moreira;402.185.824-57;Santander Brasil;+552695278-7812;Telefone;Pagamento referente ao serviço 370;Concluída;0
7a32915f-f85b-4a60-bbaf-5008b2e38c30;2025-07-17 01:47:56;1720.58;BRL;Thomas Ribeiro;79.630.857/0001-28;Itaú Unibanco;Diogo Rodrigues;170.718.156-50;C6 Bank;+552898345-3123;Telefone;Pagamento referente ao serviço 750;Pendente;0
25432511-736d-48f7-bf5d-0edfda559576;2025-08-11 14:56:56;1893.11;BRL;Carolina Cardoso;913.307.882-75;Bradesco;Alana Cardoso;17.752.454/0001-18;BTG Pactual;+553193693-4700;Telefone;Pagamento referente ao serviço 811;Concluída;0
b34a42c1-d84f-4500-a83c-709938ce569f;2025-08-01 04:07:56;3112.6;BRL;João Pedro Nunes;75.579.680/0001-51;BTG Pactual;Luiz Henrique Castro;28.480.318/0001-93;BTG Pactual;user941@email.com;E-mail;Pagamento referente ao serviço 416;Estornada;0
31cf28fd-b79d-4081-8bab-fc6e0452b4e0;2025-08-02 12:50:56;4803.65;BRL;Maria Cecília da Cunha;34.195.897/0001-42;Banco do Brasil;Vitor Hugo Ramos;83.548.577/0001-82;Santander Brasil;user974@email.com;E-mail;Pagamento referente ao serviço 846;Pendente;0
dfa81731-2844-4c1c-8af2-eec45b22c10f;2025-08-10 04:10:56;4100.11;BRL;Ana Júlia Jesus;86.425.216/0001-28;C6 Bank;Sr. Daniel Martins;54.684.202/0001-98;Itaú Unibanco;60.881.376/0001-51;CNPJ;Pagamento referente ao serviço 543;Pendente;0
af1346ec-30a1-4fbe-b46a-c3837801427e;2025-07-01 06:23:56;4052.5;BRL;Isabelly Costela;742.144.625-24;Banco Pan;Sra. Ana Laura Alves;75.481.692/0001-33;Banco Inter;54.357.762/0001-53;CNPJ;Pagamento referente ao serviço 52;Pendente;0
206429fd-9acc-4d45-98df-dd6c7fae8135;2025-07-12 06:07:56;1893.45;BRL;Agatha da Rosa;652.287.178-60;Banco Pan;Sra. Rafaela da Rosa;503.588.620-84;Banco Pan;+551092203-6611;Telefone;Pagamento referente ao serviço 831;Pendente;0
9bb54be8-ce7a-48fd-b1ae-9ae9441ec714;2025-08-13 10:13:56;708.58;BRL;Letícia Vieira;44.216.323/0001-17;Banco Pan;Daniela Araújo;564.540.369-74;Caixa Econômica Federal;503.258.384-22;CPF;Pagamento referente ao serviço 549;Estornada;0
2cd1e123-c4c6-40c9-b41a-881033013e65;2025-07-30 08:37:56;4506.24;BRL;Cauê das Neves;519.813.160-99;Bradesco;Davi Lucca Correia;529.764.651-66;Banco Safra;+555996950-3429;Telefone;Pagamento referente ao serviço 150;Pendente;0
5b314bf5-0f03-4082-91a8-f570ffc9a811;2025-07-11 03:50:56;4935.7;BRL;Ana Sophia Gomes;320.444.471-47;Itaú Unibanco;Maria Teixeira;72.856.501/0001-58;C6 Bank;+554799997-8992;Telefone;Pagamento referente ao serviço 209;Pendente;0
47664a12-41fd-48c9-9c3b-7227e267c169;2025-07-04 05:35:56;679.43;BRL;João Castro;616.919.523-44;Bradesco;Ana Lívia Barbosa;90.746.703/0001-28;Itaú Unibanco;+551492365-8324;Telefone;Pagamento referente ao serviço 534;Estornada;0
7c9681f1-2607-4078-bc71-2788e98b7ddb;2025-07-25 16:15:56;2270.25;BRL;Maria Fernanda Costela;645.220.450-75;Banco Safra;André Cunha;874.194.604-36;Bradesco;275.693.551-11;CPF;Pagamento referente ao serviço 771;Concluída;0
2c6c1a43-4bcd-48e0-ad8b-084bee55c86e;2025-08-19 09:37:56;2599.61;BRL;Matheus Gonçalves;198.148.758-28;Banco do Brasil;Murilo Martins;832.329.134-46;BTG Pactual;+551794129-1623;Telefone;Pagamento referente ao serviço 84;Estornada;0
e14c5615-bd86-470a-be52-255714260e9c;2025-07-04 02:19:56;4850.48;BRL;Lorenzo Nogueira;11.669.725/0001-34;C6 Bank;Dr. Leonardo Martins;28.356.827/0001-80;Banco do Brasil;d572b408-9319-4282-8da3-04eabae64676;Chave Aleatória;Pagamento referente ao serviço 351;Concluída;0
0603872c-7302-47d9-8980-d24256e6d2f7;2025-07-10 00:25:56;316.29;BRL;Sra. Joana Mendes;49.715.196/0001-89;Banco Safra;Daniel Duarte;524.978.309-27;Banco Original;322.797.155-35;CPF;Pagamento referente ao serviço 889;Estornada;0
fa77ba8e-13bd-4bc1-a9e8-7a3c3618333c;2025-08-17 01:40:56;600.22;BRL;João Guilherme Cavalcanti;83.221.831/0001-83;Itaú Unibanco;Gabriel da Rosa;47.281.887/0001-11;Itaú Unibanco;107.460.320-88;CPF;Pagamento referente ao serviço 713;Pendente;0
66f9876b-5f76-49fc-8a55-d440564762d6;2025-08-20 12:31:56;2223.03;BRL;Levi Pereira;305.739.897-57;Banco Original;Maysa Sales;446.381.961-45;Nubank;677039de-dde9-444f-a175-d2512a24b53a;Chave Aleatória;Pagamento referente ao serviço 478;Pendente;0
430183d3-cecc-48ef-a2cd-70200fa1215e;2025-08-15 18:31:56;3214.42;BRL;Rebeca Vieira;246.363.453-93;Banco Inter;João Rodrigues;257.802.598-21;Caixa Econômica Federal;user43@email.com;E-mail;Pagamento referente ao serviço 280;Estornada;0
58d5da18-669f-4f04-9d75-f09a8f002db9;2025-07-23 12:32:56;515.83;BRL;Joana Teixeira;33.338.970/0001-97;Banco Original;Isis da Cruz;18.604.932/0001-42;Banco Inter;705.797.522-17;CPF;Pagamento referente ao serviço 632;Pendente;0
a1da25bb-836a-4a54-b5f9-ec5fac7e75d5;2025-08-13 22:37:56;3282.7;BRL;Maria Clara da Luz;173.569.738-67;Santander Brasil;Kevin Pires;651.662.679-47;Banco do Brasil;+552698814-8487;Telefone;Pagamento referente ao serviço 173;Estornada;0
2f9edc0a-545b-4d34-a479-303ad5eca55a;2025-08-08 08:29:56;2069.37;BRL;Ana Julia Correia;869.301.902-99;Banco Pan;João Felipe Silva;108.291.911-28;C6 Bank;989.317.223-83;CPF;Pagamento referente ao serviço 451;Pendente;0
5037807e-9d7d-46d6-9556-320cba2d4400;2025-07-01 21:18:56;3784.98;BRL;Maria Fernanda Mendes;81.358.677/0001-25;Banco Pan;Fernanda Rocha;40.641.669/0001-97;Banco do Brasil;114042b8-efc5-4e18-99ec-29a363be0cd1;Chave Aleatória;Pagamento referente ao serviço 904;Concluída;0
bde2ca89-514a-4727-960f-adb53519cbf4;2025-07-04 02:33:56;4360.37;BRL;Catarina Santos;150.226.994-43;Banco do Brasil;Dr. Vicente Campos;67.781.456/0001-92;Banco Original;480.438.158-50;CPF;Pagamento referente ao serviço 861;Concluída;0
30be80be-b321-4820-9a50-5ed3a973f7c8;2025-07-27 14:01:56;1349.97;BRL;Benício Ribeiro;10.951.254/0001-58;BTG Pactual;Isaac Pinto;64.469.968/0001-92;C6 Bank;56.377.505/0001-68;CNPJ;Pagamento referente ao serviço 930;Estornada;0
0c569869-aaa1-49a0-931a-d8fbeddd4940;2025-07-07 01:25:56;4677.88;BRL;João Vitor Carvalho;98.958.854/0001-47;Banco Original;Dr. Leandro Costela;29.358.146/0001-56;Itaú Unibanco;41662763-ecf0-4f66-b5c9-dbd0ff711b45;Chave Aleatória;Pagamento referente ao serviço 647;Estornada;0
5369a57c-9f65-494d-8d19-02722473fb69;2025-07-16 20:44:56;4344.83;BRL;Nicolas Viana;778.168.337-12;Banco do Brasil;Renan Almeida;510.874.546-70;Santander Brasil;816.701.171-48;CPF;Pagamento referente ao serviço 484;Concluída;0
ef850948-a909-40e9-a484-0ed7bed15d0f;2025-08-16 04:41:56;4703.89;BRL;Rebeca Pires;42.591.299/0001-68;Santander Brasil;Alexandre Nunes;711.806.269-10;C6 Bank;932878b7-e933-4915-ad1e-1036a8996fee;Chave Aleatória;Pagamento referente ao serviço 707;Concluída;0
f0211931-d0dd-4543-87a9-ecb8fb77c69d;2025-07-10 00:57:56;1244.14;BRL;Isabel da Costa;78.619.498/0001-16;Caixa Econômica Federal;Caio Santos;78.761.944/0001-73;Banco Original;18.504.459/0001-61;CNPJ;Pagamento referente ao serviço 189;Estornada;0
e260b26b-220c-4b1a-87e7-c6d00e340e34;2025-08-06 19:16:56;2023.72;BRL;Raul da Mota;16.679.918/0001-28;Nubank;Clarice Aragão;72.860.422/0001-10;Banco Safra;60.224.899/0001-90;CNPJ;Pagamento referente ao serviço 615;Estornada;0
a0f51f39-cd17-4a34-9f65-3c17bf11464e;2025-07-24 02:53:56;2092.77;BRL;Olivia Moraes;87.854.904/0001-67;Santander Brasil;Lara Santos;426.441.466-57;Caixa Econômica Federal;+558094347-8936;Telefone;Pagamento referente ao serviço 406;Estornada;0
63a7e4a7-d810-4d33-81a6-49951af95960;2025-07-16 06:51:56;2528.96;BRL;Rebeca Castro;566.133.988-47;BTG Pactual;Alana da Paz;630.233.646-80;BTG Pactual;+554496498-2424;Telefone;Pagamento referente ao serviço 209;Estornada;0
a899455d-7962-4a45-abc3-246e7569f7d3;2025-07-24 10:08:56;1560.25;BRL;Sabrina Viana;63.513.308/0001-75;Nubank;Antônio Cunha;40.588.799/0001-11;Itaú Unibanco;54.752.859/0001-45;CNPJ;Pagamento referente ao serviço 812;Concluída;0
7451d9da-0428-4661-8949-c303e96b9d2b;2025-07-27 13:24:56;2193.41;BRL;Sra. Isis Almeida;41.261.543/0001-52;C6 Bank;Dr. Juan Cardoso;885.580.545-96;Caixa Econômica Federal;user395@email.com;E-mail;Pagamento referente ao serviço 318;Pendente;0
831a3948-9395-4e2e-b9d6-7265ebc8f2bf;2025-08-04 18:19:56;1082.13;BRL;Ana Júlia Caldeira;450.326.297-21;Caixa Econômica Federal;Rafael Jesus;11.138.446/0001-87;Banco do Brasil;+552799625-8832;Telefone;Pagamento referente ao serviço 661;Pendente;0
cb03faca-c160-4a09-8521-6002c8d6ed72;2025-07-19 04:17:56;2582.5;BRL;Pietro da Costa;137.306.728-68;Nubank;Leonardo Ramos;25.716.314/0001-31;Banco do Brasil;user531@email.com;E-mail;Pagamento referente ao serviço 53;Estornada;0
8b17c363-ddef-4436-92bf-7a8e6e82ad09;2025-07-24 17:51:56;3693.69;BRL;Pietro Moreira;88.547.550/0001-53;Banco Inter;Alice Lima;230.762.220-65;Banco Pan;79.903.579/0001-25;CNPJ;Pagamento referente ao serviço 696;Estornada;0
4a3dab86-bfee-4851-bea5-12394ad8e299;2025-08-14 09:27:56;2220.55;BRL;Sra. Mariane Araújo;826.181.436-79;Bradesco;Milena Castro;44.347.931/0001-61;Caixa Econômica Federal;user625@email.com;E-mail;Pagamento referente ao serviço 80;Concluída;0
e272189e-4152-463c-bbe7-f29774e7e7c4;2025-07-13 02:37:56;1543.15;BRL;Davi Lucca Dias;74.957.247/0001-94;Santander Brasil;Vicente da Cunha;82.560.355/0001-67;Banco Safra;+557399290-3573;Telefone;Pagamento referente ao serviço 503;Estornada;0
391517c0-9645-46f4-8e64-e3c58a87fbf5;2025-08-12 01:44:56;4049.76;BRL;Isabel Oliveira;624.100.873-63;C6 Bank;Paulo Teixeira;537.915.837-95;Itaú Unibanco;6732d71a-e61f-4ec9-b406-fb2773ef9a37;Chave Aleatória;Pagamento referente ao serviço 367;Estornada;0
f5997526-1c7d-4a47-b2b1-5c28a7f33933;2025-07-25 04:17:56;4042.96;BRL;Felipe Campos;33.906.207/0001-58;Banco do Brasil;Milena Ferreira;45.712.312/0001-49;Banco Inter;956.884.162-64;CPF;Pagamento referente ao serviço 955;Estornada;0
5591bbff-955b-4559-bcc2-8da8d99750e3;2025-07-29 09:29:56;809.21;BRL;Luiz Miguel Peixoto;53.566.541/0001-44;Santander Brasil;Dr. João Guilherme Dias;364.869.764-92;Banco Inter;99.844.821/0001-87;CNPJ;Pagamento referente ao serviço 413;Pendente;0
055a6405-d0ab-4ff4-8b36-b29d72f543bb;2025-07-17 23:50:56;2840.37;BRL;Mirella da Conceição;38.768.397/0001-93;Banco Safra;Lívia Rezende;80.984.588/0001-45;Banco Inter;+551799481-3061;Telefone;Pagamento referente ao serviço 102;Concluída;0
0d9be4d6-e813-4b59-86f8-212e49b057b0;2025-07-29 11:26:56;1259.5;BRL;Heitor Cunha;87.487.490/0001-61;Banco Pan;Sophia Nascimento;179.910.787-41;Caixa Econômica Federal;68.595.426/0001-95;CNPJ;Pagamento referente ao serviço 978;Concluída;0
8de833ef-9b8f-43b5-899a-37308323473e;2025-08-07 15:31:56;1587.36;BRL;Lara Pinto;44.523.372/0001-35;C6 Bank;Pedro Lucas Pinto;296.254.481-11;Itaú Unibanco;user997@email.com;E-mail;Pagamento referente ao serviço 583;Estornada;0
e35d7409-ddcc-48a0-bfdc-be2ff3644624;2025-06-28 00:47:56;1383.87;BRL;Gabriela Moura;16.571.688/0001-50;Banco Safra;Lucas Martins;385.293.895-88;Caixa Econômica Federal;526.112.424-71;CPF;Pagamento referente ao serviço 33;Pendente;0
7ae621bd-b35c-42bf-9759-713f608d0594;2025-08-17 02:35:56;4385.67;BRL;Dra. Isadora Castro;12.631.772/0001-55;Nubank;Luiz Fernando Pinto;518.437.311-35;Banco Safra;960.614.906-21;CPF;Pagamento referente ao serviço 165;Estornada;0
e296483c-0bfe-4fb4-a585-e9275ae0fa01;2025-07-09 06:04:56;3368.47;BRL;Amanda da Rocha;90.647.439/0001-29;Nubank;Luiz Henrique Correia;50.150.710/0001-37;Banco Safra;283.391.986-20;CPF;Pagamento referente ao serviço 208;Concluída;0
de1bf07c-7ad7-486b-9a49-fac7c6df1467;2025-06-27 21:31:56;1730.18;BRL;Mirella Barros;67.908.907/0001-63;Caixa Econômica Federal;Dr. Luigi Nunes;771.272.239-32;Banco Original;+559292431-5008;Telefone;Pagamento referente ao serviço 222;Pendente;0
554848cb-54e0-4592-936d-a31bff8b7b6a;2025-08-13 18:37:56;4350.77;BRL;Eloah Campos;47.679.448/0001-85;C6 Bank;Eduardo Costela;59.391.380/0001-77;Caixa Econômica Federal;657.541.156-36;CPF;Pagamento referente ao serviço 129;Estornada;0
b5ed8f3f-17d5-407a-b386-d34b369bb49c;2025-07-05 22:43:56;2456.11;BRL;João Lucas Costa;956.613.514-35;Banco Inter;Marcela Monteiro;10.695.243/0001-84;Banco do Brasil;94.847.623/0001-88;CNPJ;Pagamento referente ao serviço 637;Pendente;0
6d84bb63-384b-4d5d-9148-22313fdfce48;2025-07-17 23:05:56;4272.98;BRL;João Pedro da Luz;203.702.388-85;Banco Safra;Guilherme Novaes;81.265.101/0001-32;Banco do Brasil;0b4e99b8-4f0e-475e-bbd4-20b825bca708;Chave Aleatória;Pagamento referente ao serviço 981;Pendente;0
6688c019-1dcd-4392-af29-78cb7104ae5b;2025-08-05 03:09:56;4023.73;BRL;Marcelo Oliveira;71.457.211/0001-37;Banco Safra;Francisco Cardoso;66.371.261/0001-25;Banco do Brasil;01337dc4-1712-41e7-8f24-d0691c1f57f3;Chave Aleatória;Pagamento referente ao serviço 779;Pendente;0
28488773-570f-4e2a-9ebc-35635816b687;2025-08-13 12:05:56;4423.89;BRL;Emanuel da Cruz;654.174.118-47;Banco do Brasil;Dra. Letícia Vieira;57.836.297/0001-25;Banco Inter;66.190.561/0001-95;CNPJ;Pagamento referente ao serviço 843;Estornada;0
b0d77dda-3659-46f4-b3f1-549c2fec163b;2025-02-30 25:61:00;2828.6;BRL;Sr. Danilo Caldeira;971.993.914-55;BTG Pactual;Sr. Nicolas Freitas;99.976.445/0001-59;Banco Safra;993.481.906-30;CPF;Pagamento referente ao serviço 805;Pendente;1
7720e13b-cb45-41f6-9c2f-838f24b689b4;2025-06-29 01:25:56;4890.97;BRL;Theo das Neves;536.971.782-43;Nubank;Ana Carolina Moraes;377.706.369-97;Bradesco;74.906.360/0001-91;CNPJ;Pagamento referente ao serviço 606;Concluída;0
452beb19-6c8e-4d7c-ac81-35e6a56939e7;2025-08-09 21:58:56;2596.33;BRL;Alice Costela;29.202.356/0001-23;Banco Original;Dra. Luana Costa;797.689.956-90;Banco Safra;36.695.986/0001-62;CNPJ;Pagamento referente ao serviço 261;Estornada;0
babd020b-885d-4700-8574-bd43bf22f4e8;2025-07-06 02:01:56;508.01;BRL;Joana das Neves;73.744.840/0001-15;Nubank;Sr. Pedro Henrique Gomes;449.281.860-27;Caixa Econômica Federal;user823@email.com;E-mail;Pagamento referente ao serviço 169;Pendente;0
193aa967-d9a4-4373-8145-fda4f0716131;2025-07-17 16:44:56;3754.67;BRL;Vitor Duarte;717.505.553-93;Banco Original;Gabrielly Duarte;64.265.929/0001-22;Caixa Econômica Federal;89.764.951/0001-43;CNPJ;Pagamento referente ao serviço 109;Estornada;0
60eb6309-b3d4-4096-8a54-57d7bc5ff0c1;2025-06-29 09:34:56;1881.93;BRL;Lavínia Cardoso;81.632.526/0001-56;Banco Original;Diogo Aragão;51.563.810/0001-87;Caixa Econômica Federal;user2@email.com;E-mail;Pagamento referente ao serviço 481;Estornada;0
